"cbsa10","state_num","zip","state_abbreviation","cbsa_name","zip_name","population_2016","allocation_factor"
"17460","39","44138","OH","Cleveland-Elyria-Mentor, OH Metropolitan Statistical Area","Olmsted Falls, OH",21795.211,0.011 
"17460","39","44139","OH","Cleveland-Elyria-Mentor, OH Metropolitan Statistical Area","Solon, OH",23770.56,0.012 
"17460","39","44140","OH","Cleveland-Elyria-Mentor, OH Metropolitan Statistical Area","Bay Village, OH",15274.8,0.007 
"17460","39","44141","OH","Cleveland-Elyria-Mentor, OH Metropolitan Statistical Area","Brecksville, OH",13328.73,0.006 
"17460","39","44142","OH","Cleveland-Elyria-Mentor, OH Metropolitan Statistical Area","Brook Park, OH",18739.47,0.009 
"17460","39","44143","OH","Cleveland-Elyria-Mentor, OH Metropolitan Statistical Area","Richmond Heights, OH",23910.123,0.012 
"17460","39","44144","OH","Cleveland-Elyria-Mentor, OH Metropolitan Statistical Area","Brooklyn, OH",20582.089,0.01 
"17460","39","44145","OH","Cleveland-Elyria-Mentor, OH Metropolitan Statistical Area","Westlake, OH",31942.301,0.016 
"17460","39","44146","OH","Cleveland-Elyria-Mentor, OH Metropolitan Statistical Area","Bedford, OH",29045.642,0.014 
"17460","39","44147","OH","Cleveland-Elyria-Mentor, OH Metropolitan Statistical Area","Broadview Heights, OH",19011.764,0.009 
"17460","39","44149","OH","Cleveland-Elyria-Mentor, OH Metropolitan Statistical Area","Strongsville, OH",18716.047,0.009 
"17460","39","44202","OH","Cleveland-Elyria-Mentor, OH Metropolitan Statistical Area","Aurora, OH",165.178,0 
"17460","39","44203","OH","Cleveland-Elyria-Mentor, OH Metropolitan Statistical Area","Barberton, OH",129.575,0 
"17460","39","44212","OH","Cleveland-Elyria-Mentor, OH Metropolitan Statistical Area","Brunswick, OH",44783.442,0.022 
"17460","39","44214","OH","Cleveland-Elyria-Mentor, OH Metropolitan Statistical Area","Burbank, OH",210.816,0 
"17460","39","44215","OH","Cleveland-Elyria-Mentor, OH Metropolitan Statistical Area","Chippewa Lake, OH",2223.335,0.001 
"17460","39","44217","OH","Cleveland-Elyria-Mentor, OH Metropolitan Statistical Area","Creston, OH",321.88,0 
"17460","39","44230","OH","Cleveland-Elyria-Mentor, OH Metropolitan Statistical Area","Doylestown, OH",162.482,0 
"17460","39","44231","OH","Cleveland-Elyria-Mentor, OH Metropolitan Statistical Area","Garrettsville, OH",868.193,0 
"17460","39","44233","OH","Cleveland-Elyria-Mentor, OH Metropolitan Statistical Area","Hinckley, OH",7862.914,0.004 
"17460","39","44234","OH","Cleveland-Elyria-Mentor, OH Metropolitan Statistical Area","Hiram, OH",1111.932,0.001 
"17460","39","44235","OH","Cleveland-Elyria-Mentor, OH Metropolitan Statistical Area","Homerville, OH",1834.611,0.001 
"17460","39","44251","OH","Cleveland-Elyria-Mentor, OH Metropolitan Statistical Area","Westfield Center, OH",874.114,0 
"17460","39","44253","OH","Cleveland-Elyria-Mentor, OH Metropolitan Statistical Area","Litchfield, OH",3306.885,0.002 
"17460","39","44254","OH","Cleveland-Elyria-Mentor, OH Metropolitan Statistical Area","Lodi, OH",4970.111,0.002 
"17460","39","44256","OH","Cleveland-Elyria-Mentor, OH Metropolitan Statistical Area","Medina, OH",63748.959,0.031 
"17460","39","44270","OH","Cleveland-Elyria-Mentor, OH Metropolitan Statistical Area","Rittman, OH",672.554,0 
"17460","39","44273","OH","Cleveland-Elyria-Mentor, OH Metropolitan Statistical Area","Seville, OH",6831.46,0.003 
"17460","39","44274","OH","Cleveland-Elyria-Mentor, OH Metropolitan Statistical Area","Sharon Center, OH (PO Boxes)",231.383,0 
"17460","39","44275","OH","Cleveland-Elyria-Mentor, OH Metropolitan Statistical Area","Spencer, OH",3619.95,0.002 
"17460","39","44280","OH","Cleveland-Elyria-Mentor, OH Metropolitan Statistical Area","Valley City, OH",4685.2,0.002 
"17460","39","44281","OH","Cleveland-Elyria-Mentor, OH Metropolitan Statistical Area","Wadsworth, OH",30664.955,0.015 
"17460","39","44287","OH","Cleveland-Elyria-Mentor, OH Metropolitan Statistical Area","West Salem, OH",379.468,0 
"17460","39","44321","OH","Cleveland-Elyria-Mentor, OH Metropolitan Statistical Area","Akron, OH",58.617,0 
"17460","39","44333","OH","Cleveland-Elyria-Mentor, OH Metropolitan Statistical Area","Fairlawn, OH",39.078,0 
"17460","39","44491","OH","Cleveland-Elyria-Mentor, OH Metropolitan Statistical Area","West Farmington, OH",521.722,0 
"17460","39","44851","OH","Cleveland-Elyria-Mentor, OH Metropolitan Statistical Area","New London, OH",464.596,0 
"17460","39","44859","OH","Cleveland-Elyria-Mentor, OH Metropolitan Statistical Area","Nova, OH",76.247,0 
"17460","39","44880","OH","Cleveland-Elyria-Mentor, OH Metropolitan Statistical Area","Sullivan, OH",286.887,0 
"17460","39","44889","OH","Cleveland-Elyria-Mentor, OH Metropolitan Statistical Area","Wakeman, OH",712.652,0 
"17500","12","33440","FL","Clewiston, FL Micropolitan Statistical Area","Clewiston, FL",19552.647,0.498 
"17500","12","33930","FL","Clewiston, FL Micropolitan Statistical Area","Felda, FL (PO Boxes)",1079.12,0.027 
"17500","12","33935","FL","Clewiston, FL Micropolitan Statistical Area","Labelle, FL",17215.726,0.438 
"17500","12","33936","FL","Clewiston, FL Micropolitan Statistical Area","Lehigh Acres, FL",71.272,0.002 
"17500","12","34142","FL","Clewiston, FL Micropolitan Statistical Area","Immokalee, FL",1371.235,0.035 
"17540","19","52037","IA","Clinton, IA Micropolitan Statistical Area","Delmar, IA",1159.704,0.025 
"17540","19","52060","IA","Clinton, IA Micropolitan Statistical Area","Maquoketa, IA",150.261,0.003 
"17540","19","52064","IA","Clinton, IA Micropolitan Statistical Area","Miles, IA",64.535,0.001 
"17540","19","52069","IA","Clinton, IA Micropolitan Statistical Area","Preston, IA",105.953,0.002 
"17540","19","52070","IA","Clinton, IA Micropolitan Statistical Area","Sabula, IA",118.475,0.003 
"17540","19","52207","IA","Clinton, IA Micropolitan Statistical Area","Baldwin, IA",33.712,0.001 
"17540","19","52254","IA","Clinton, IA Micropolitan Statistical Area","Lost Nation, IA",862.073,0.018 
"17540","19","52323","IA","Clinton, IA Micropolitan Statistical Area","Oxford Junction, IA",49.124,0.001 
"17540","19","52701","IA","Clinton, IA Micropolitan Statistical Area","Andover, IA",104.027,0.002 
"17540","19","52727","IA","Clinton, IA Micropolitan Statistical Area","Bryant, IA",393.953,0.008 
"17540","19","52729","IA","Clinton, IA Micropolitan Statistical Area","Calamus, IA",841.845,0.018 
"17540","19","52730","IA","Clinton, IA Micropolitan Statistical Area","Camanche, IA",4767.887,0.101 
"17540","19","52731","IA","Clinton, IA Micropolitan Statistical Area","Charlotte, IA",849.551,0.018 
"17540","19","52732","IA","Clinton, IA Micropolitan Statistical Area","Clinton, IA",27252.088,0.576 
"17540","19","52742","IA","Clinton, IA Micropolitan Statistical Area","De Witt, IA",7337.73,0.155 
"17540","19","52750","IA","Clinton, IA Micropolitan Statistical Area","Goose Lake, IA",596.227,0.013 
"17540","19","52751","IA","Clinton, IA Micropolitan Statistical Area","Grand Mound, IA",1015.223,0.021 
"17540","19","52757","IA","Clinton, IA Micropolitan Statistical Area","Low Moor, IA",193.605,0.004 
"17540","19","52774","IA","Clinton, IA Micropolitan Statistical Area","Welton, IA",130.996,0.003 
"17540","19","52777","IA","Clinton, IA Micropolitan Statistical Area","Wheatland, IA",1282.032,0.027 
"17580","35","88101","NM","Clovis, NM Micropolitan Statistical Area","Clovis, NM",46777.362,0.93 
"17580","35","88103","NM","Clovis, NM Micropolitan Statistical Area","Cannon AFB, NM",288.942,0.006 
"17580","35","88112","NM","Clovis, NM Micropolitan Statistical Area","Broadview, NM",127.841,0.003 
"17580","35","88120","NM","Clovis, NM Micropolitan Statistical Area","Grady, NM",199.557,0.004 
"17580","35","88124","NM","Clovis, NM Micropolitan Statistical Area","Melrose, NM",1071.578,0.021 
"17580","35","88135","NM","Clovis, NM Micropolitan Statistical Area","Texico, NM",1814.72,0.036 
"17660","16","83801","ID","Coeur dAlene, ID Metropolitan Statistical Area","Athol, ID",5760.451,0.037 
"17660","16","83803","ID","Coeur dAlene, ID Metropolitan Statistical Area","Bayview, ID",711.978,0.005 
"17660","16","83810","ID","Coeur dAlene, ID Metropolitan Statistical Area","Cataldo, ID",1243.455,0.008 
"17660","16","83814","ID","Coeur dAlene, ID Metropolitan Statistical Area","Coeur dAlene, ID",26040.134,0.169 
"17660","16","83815","ID","Coeur dAlene, ID Metropolitan Statistical Area","Coeur dAlene, ID",34557.134,0.224 
"17660","16","83833","ID","Coeur dAlene, ID Metropolitan Statistical Area","Harrison, ID",1292.48,0.008 
"17660","16","83835","ID","Coeur dAlene, ID Metropolitan Statistical Area","Hayden, ID",22273,0.144 
"17660","16","83842","ID","Coeur dAlene, ID Metropolitan Statistical Area","Medimont, ID",164.903,0.001 
"17660","16","83854","ID","Coeur dAlene, ID Metropolitan Statistical Area","Post Falls, ID",41498.644,0.269 
"17660","16","83858","ID","Coeur dAlene, ID Metropolitan Statistical Area","Rathdrum, ID",15215.612,0.099 
"17660","16","83861","ID","Coeur dAlene, ID Metropolitan Statistical Area","Saint Maries, ID",465.739,0.003 
"17660","16","83869","ID","Coeur dAlene, ID Metropolitan Statistical Area","Spirit Lake, ID",3480.783,0.023 
"17660","16","83876","ID","Coeur dAlene, ID Metropolitan Statistical Area","Worley, ID",1606.687,0.01 
"17700","20","66736","KS","Coffeyville, KS Micropolitan Statistical Area","Fredonia, KS",4.616,0 
"17700","20","66757","KS","Coffeyville, KS Micropolitan Statistical Area","Neodesha, KS",185.559,0.006 
"17700","20","67301","KS","Coffeyville, KS Micropolitan Statistical Area","Independence, KS",12514.583,0.382 
"17700","20","67333","KS","Coffeyville, KS Micropolitan Statistical Area","Caney, KS",2851.693,0.087 
"17700","20","67335","KS","Coffeyville, KS Micropolitan Statistical Area","Cherryvale, KS",2985.553,0.091 
"17700","20","67337","KS","Coffeyville, KS Micropolitan Statistical Area","Coffeyville, KS",12175.777,0.372 
"17700","20","67340","KS","Coffeyville, KS Micropolitan Statistical Area","Dearing, KS",327.728,0.01 
"17700","20","67344","KS","Coffeyville, KS Micropolitan Statistical Area","Elk City, KS",671.149,0.02 
"17700","20","67347","KS","Coffeyville, KS Micropolitan Statistical Area","Havana, KS (PO Boxes)",329.574,0.01 
"17700","20","67351","KS","Coffeyville, KS Micropolitan Statistical Area","Liberty, KS",340.652,0.01 
"17700","20","67363","KS","Coffeyville, KS Micropolitan Statistical Area","Sycamore, KS (PO Boxes)",72.008,0.002 
"17700","20","67364","KS","Coffeyville, KS Micropolitan Statistical Area","Tyro, KS",287.108,0.009 
"17740","26","49011","MI","Coldwater, MI Micropolitan Statistical Area","Athens, MI",43.189,0.001 
"17740","26","49028","MI","Coldwater, MI Micropolitan Statistical Area","Bronson, MI",6129.956,0.141 
"17740","26","49030","MI","Coldwater, MI Micropolitan Statistical Area","Burr Oak, MI",101.734,0.002 
"17740","26","49036","MI","Coldwater, MI Micropolitan Statistical Area","Coldwater, MI",23867.191,0.55 
"17740","26","49040","MI","Coldwater, MI Micropolitan Statistical Area","Colon, MI",246.657,0.006 
"17740","26","49082","MI","Coldwater, MI Micropolitan Statistical Area","Quincy, MI",6072.371,0.14 
"17740","26","49089","MI","Coldwater, MI Micropolitan Statistical Area","Sherwood, MI",1799.541,0.041 
"17740","26","49092","MI","Coldwater, MI Micropolitan Statistical Area","Tekonsha, MI",401.178,0.009 
"17740","26","49094","MI","Coldwater, MI Micropolitan Statistical Area","Union City, MI",3231.496,0.074 
"17740","26","49245","MI","Coldwater, MI Micropolitan Statistical Area","Homer, MI",92.136,0.002 
"17740","26","49252","MI","Coldwater, MI Micropolitan Statistical Area","Litchfield, MI",44.149,0.001 
"17740","26","49255","MI","Coldwater, MI Micropolitan Statistical Area","Montgomery, MI",1055.731,0.024 
"17740","26","49274","MI","Coldwater, MI Micropolitan Statistical Area","Reading, MI",341.673,0.008 
"17780","48","76567","TX","College Station-Bryan, TX Metropolitan Statistical Area","Rockdale, TX",208.735,0.001 
"17780","48","76629","TX","College Station-Bryan, TX Metropolitan Statistical Area","Bremond, TX",1813.969,0.007 
"17780","48","76653","TX","College Station-Bryan, TX Metropolitan Statistical Area","Kosse, TX",18.14,0 
"17780","48","76687","TX","College Station-Bryan, TX Metropolitan Statistical Area","Thornton, TX",271.088,0.001 
"17780","48","77801","TX","College Station-Bryan, TX Metropolitan Statistical Area","Bryan, TX",17476.032,0.069 
"17780","48","77802","TX","College Station-Bryan, TX Metropolitan Statistical Area","Bryan, TX",26343.571,0.103 
"17780","48","77803","TX","College Station-Bryan, TX Metropolitan Statistical Area","Bryan, TX",34221.303,0.134 
"17780","48","77807","TX","College Station-Bryan, TX Metropolitan Statistical Area","Bryan, TX",10893.814,0.043 
"17780","48","77808","TX","College Station-Bryan, TX Metropolitan Statistical Area","Bryan, TX",11956.802,0.047 
"17780","48","77836","TX","College Station-Bryan, TX Metropolitan Statistical Area","Caldwell, TX",12234.736,0.048 
"17780","48","77837","TX","College Station-Bryan, TX Metropolitan Statistical Area","Calvert, TX",1599.316,0.006 
"17780","48","77840","TX","College Station-Bryan, TX Metropolitan Statistical Area","College Station, TX",63541.082,0.249 
"17780","48","77845","TX","College Station-Bryan, TX Metropolitan Statistical Area","College Station, TX",55359.055,0.217 
"17780","48","77856","TX","College Station-Bryan, TX Metropolitan Statistical Area","Franklin, TX",5135.549,0.02 
"17780","48","77859","TX","College Station-Bryan, TX Metropolitan Statistical Area","Hearne, TX",7090.853,0.028 
"17780","48","77867","TX","College Station-Bryan, TX Metropolitan Statistical Area","Mumford, TX (PO Boxes)",105.815,0 
"17780","48","77868","TX","College Station-Bryan, TX Metropolitan Statistical Area","Navasota, TX",1341.613,0.005 
"17780","48","77878","TX","College Station-Bryan, TX Metropolitan Statistical Area","Snook, TX",490.836,0.002 
"17780","48","77879","TX","College Station-Bryan, TX Metropolitan Statistical Area","Somerville, TX",4825.694,0.019 
"17820","08","80106","CO","Colorado Springs, CO Metropolitan Statistical Area","Elbert, CO",3080.484,0.004 
"17820","08","80132","CO","Colorado Springs, CO Metropolitan Statistical Area","Woodmoor, CO",21720.451,0.03 
"17820","08","80133","CO","Colorado Springs, CO Metropolitan Statistical Area","Palmer Lake, CO",2238.743,0.003 
"17820","08","80808","CO","Colorado Springs, CO Metropolitan Statistical Area","Calhan, CO",6789.231,0.01 
"17820","08","80809","CO","Colorado Springs, CO Metropolitan Statistical Area","Cascade-Chipita Park, CO",1680.163,0.002 
"17820","08","80813","CO","Colorado Springs, CO Metropolitan Statistical Area","Cripple Creek, CO",2115.99,0.003 
"17820","08","80814","CO","Colorado Springs, CO Metropolitan Statistical Area","Divide, CO",4142.398,0.006 
"17820","08","80816","CO","Colorado Springs, CO Metropolitan Statistical Area","Florissant, CO",4866.262,0.007 
"17820","08","80817","CO","Colorado Springs, CO Metropolitan Statistical Area","Fountain, CO",30208.649,0.042 
"17820","08","80819","CO","Colorado Springs, CO Metropolitan Statistical Area","Green Mountain Falls, CO",1016.577,0.001 
"17820","08","80827","CO","Colorado Springs, CO Metropolitan Statistical Area","Lake George, CO",175.045,0 
"17820","08","80829","CO","Colorado Springs, CO Metropolitan Statistical Area","Manitou Springs, CO",6056.994,0.009 
"17820","08","80831","CO","Colorado Springs, CO Metropolitan Statistical Area","Peyton, CO",24211.384,0.034 
"17820","08","80832","CO","Colorado Springs, CO Metropolitan Statistical Area","Ramah, CO",525.397,0.001 
"17820","08","80833","CO","Colorado Springs, CO Metropolitan Statistical Area","Rush, CO",443.545,0.001 
"17820","08","80840","CO","Colorado Springs, CO Metropolitan Statistical Area","Air Force Academy, CO",7390.948,0.01 
"17820","08","80860","CO","Colorado Springs, CO Metropolitan Statistical Area","Victor, CO",611.629,0.001 
"17820","08","80863","CO","Colorado Springs, CO Metropolitan Statistical Area","Woodland Park, CO",12102.845,0.017 
"17820","08","80864","CO","Colorado Springs, CO Metropolitan Statistical Area","Yoder, CO",1465.58,0.002 
"17820","08","80902","CO","Colorado Springs, CO Metropolitan Statistical Area","Fort Carson, CO",13592.841,0.019 
"17820","08","80903","CO","Colorado Springs, CO Metropolitan Statistical Area","Colorado Springs, CO",16654.521,0.023 
"17820","08","80904","CO","Colorado Springs, CO Metropolitan Statistical Area","Colorado Springs, CO",21974.853,0.031 
"17820","08","80905","CO","Colorado Springs, CO Metropolitan Statistical Area","Colorado Springs, CO",17978.521,0.025 
"17820","08","80906","CO","Colorado Springs, CO Metropolitan Statistical Area","Colorado Springs, CO",41720.919,0.059 
"17820","08","80907","CO","Colorado Springs, CO Metropolitan Statistical Area","Colorado Springs, CO",29596.976,0.042 
"17820","08","80908","CO","Colorado Springs, CO Metropolitan Statistical Area","Black Forest, CO",15294.02,0.021 
"17820","08","80909","CO","Colorado Springs, CO Metropolitan Statistical Area","Colorado Springs, CO",39530.844,0.055 
"17820","08","80910","CO","Colorado Springs, CO Metropolitan Statistical Area","Colorado Springs, CO",31848.992,0.045 
"17820","08","80911","CO","Colorado Springs, CO Metropolitan Statistical Area","Security-Widefield, CO",33842.181,0.048 
"17820","08","80913","CO","Colorado Springs, CO Metropolitan Statistical Area","Fort Carson, CO",3305.021,0.005 
"17820","08","80914","CO","Colorado Springs, CO Metropolitan Statistical Area","Colorado Springs, CO",426.954,0.001 
"17820","08","80915","CO","Colorado Springs, CO Metropolitan Statistical Area","Cimarron Hills, CO",21589.931,0.03 
"17820","08","80916","CO","Colorado Springs, CO Metropolitan Statistical Area","Colorado Springs, CO",38315.243,0.054 
